,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
759,775204100022187,105112643,2458805.630975019,58805.1264352,18.4690151,0.0369929448,0,zr,24.7764882,52.7602988,0.546999991,-0.0320000015,20191118126435,775,0x4,0x1,20.4599991,26.1379414,0.0199876707,0.0810403898,9.04502031e-06,30,1.24699998,3
760,775204100022187,105112688,2458805.631426414,58805.1268866,18.465313,0.0369072221,0,zr,24.7765059,52.7602751,0.432000011,0.0260000005,20191118126887,775,0x4,0x1,20.3999996,26.1442375,0.0175072551,0.0775085539,7.04856257e-06,30,1.24600005,3
761,775204100022187,105112733,2458805.631877806,58805.127338,18.4894218,0.0374703817,0,zr,24.776443,52.7602784,0.925000012,-0.00200000009,20191118127338,775,0x4,0x1,20.3600006,26.1353607,0.0197813828,0.0837109759,8.92664866e-06,30,1.24399996,3
762,775204100022187,105112778,2458805.6323291995,58805.1277894,18.4157085,0.0357852653,0,zr,24.7765136,52.7603165,0.670000017,-0.0299999993,20191118127789,775,0x4,0x1,20.2299995,26.1376038,0.0184233375,0.0811176673,7.63238768e-06,30,1.24300003,3
763,775204100022187,105112824,2458805.632780493,58805.1282407,18.4330101,0.0361710787,0,zr,24.7764987,52.760303,1.32099998,-0.0759999976,20191118128241,775,0x4,0x1,20.1200008,26.1379337,0.020900283,0.0828338936,9.81541871e-06,30,1.24199998,3
764,775204100022187,105112869,2458805.6332318857,58805.1286921,18.4194794,0.0358688459,0,zr,24.7765178,52.7603408,1.04400003,0.0469999984,20191118128692,775,0x4,0x1,20.0100002,26.1443939,0.023972027,0.0708070397,1.29370101e-05,30,1.24000001,3
765,775204100022187,105112915,2458805.6336948834,58805.1291551,18.4953899,0.0376116522,0,zr,24.7765814,52.7602797,0.834999979,-0.0289999992,20191118129155,775,0x4,0x1,20.1900005,26.1353493,0.0272400845,0.0873732716,1.67020644e-05,30,1.23899996,3
766,775204100022187,105112960,2458805.6341462755,58805.1296065,18.4655228,0.0369120724,0,zr,24.7765392,52.7602977,1.17400002,-0.0209999997,20191118129606,775,0x4,0x1,20.2700005,26.1344662,0.0221384522,0.0910743475,1.10151814e-05,30,1.23699999,3
767,775204100022187,105113005,2458805.634597666,58805.1300579,18.5011711,0.0377491675,0,zr,24.7765191,52.7603448,0.91900003,-0.00100000005,20191118130058,775,0x4,0x1,20.25,26.1371326,0.0216463972,0.0849335268,1.05779482e-05,30,1.23599994,3
768,775204100022187,105113050,2458805.6350490614,58805.1305093,18.4607964,0.0368030556,0,zr,24.7764845,52.7602872,0.677999973,-0.00400000019,20191118130509,775,0x4,0x1,20.4300003,26.1427212,0.0185186714,0.0796985924,7.7772047e-06,30,1.23500001,3
769,775204100022187,105113096,2458805.635500357,58805.1309606,18.4368877,0.0362583511,0,zr,24.7765658,52.7602774,0.610000014,-0.0540000014,20191118130961,775,0x4,0x1,20.3500004,26.1387978,0.0217832159,0.0877745152,1.07750957e-05,30,1.23300004,3
770,775204100022187,105113141,2458805.635951751,58805.131412,18.4287262,0.0360749923,0,zr,24.7765529,52.7602787,0.666000009,-0.0299999993,20191118131412,775,0x4,0x1,20.3099995,26.1406479,0.0218052268,0.0833405927,1.07366805e-05,30,1.23199999,3
771,775204100022187,105113186,2458805.636403142,58805.1318634,18.4703598,0.0370241441,0,zr,24.7764815,52.7602863,1.04900002,-0.00800000038,20191118131863,775,0x4,0x1,20.6399994,26.1383038,0.0163570791,0.0798516124,6.07006496e-06,30,1.23099995,3
772,775204100022187,105113231,2458805.6368545378,58805.1323148,18.4719334,0.0370607041,0,zr,24.7765021,52.7602512,0.479999989,0.0199999996,20191118132315,775,0x4,0x1,20.6100006,26.1318798,0.0176162235,0.0917113721,6.92130834e-06,30,1.22899997,3
773,775204100022187,105113276,2458805.637305929,58805.1327662,18.4311333,0.036128927,0,zr,24.7765353,52.7603262,0.467999995,-0.0240000002,20191118132766,775,0x4,0x1,20.1800003,26.13904,0.0212858655,0.0845285654,1.03339216e-05,30,1.22800004,3
774,775204100022187,105113321,2458805.637757324,58805.1332176,18.51717,0.0381334163,0,zr,24.7765339,52.7602826,1.19599998,0.0879999995,20191118133218,775,0x4,0x1,20.4300003,26.1441574,0.0206482466,0.0778332725,9.60806756e-06,30,1.227,3
775,775204100022187,105113366,2458805.6382087134,58805.133669,18.4053421,0.035556905,0,zr,24.7765235,52.7603676,0.745999992,0.0320000015,20191118133669,775,0x4,0x1,20.0400009,26.1382504,0.0238427389,0.089565888,1.29739883e-05,30,1.22500002,3
776,775204100022187,105113412,2458805.6386601063,58805.1341204,18.5392456,0.0386725031,0,zr,24.7764402,52.7603412,0.728999972,-0.0,20191118134120,775,0x4,0x1,20.1800003,26.1392288,0.0222467557,0.0821963474,1.11487252e-05,30,1.22399998,3
777,775204100022187,105113457,2458805.6391115063,58805.1345718,18.5292015,0.0384259336,0,zr,24.7765781,52.7602797,0.924000025,0.023,20191118134572,775,0x4,0x1,20.1900005,26.1391811,0.0223172568,0.0810486749,1.12212947e-05,30,1.22300005,3
778,775204100022187,105113502,2458805.6395627977,58805.1350231,18.4588623,0.0367585532,0,zr,24.7765347,52.7603031,0.263999999,-0.0199999996,20191118135023,775,0x4,0x1,20.1399994,26.1408024,0.0223618001,0.0861094519,1.1252595e-05,30,1.22099996,3
779,775204100022187,105113547,2458805.64001419,58805.1354745,18.5189075,0.0381754786,0,zr,24.7765543,52.7603376,0.810000002,0.0280000009,20191118135475,775,0x4,0x1,20.1700001,26.1408806,0.0215232912,0.0839564428,1.05072186e-05,30,1.22000003,3
780,775204100022187,105113592,2458805.640465583,58805.1359259,18.4142838,0.0357537642,0,zr,24.7764718,52.7603001,0.721000016,0.0130000003,20191118135926,775,0x4,0x1,20.3400002,26.1362,0.0268180519,0.0875217617,1.62236229e-05,30,1.21899998,3
781,775204100022187,105113637,2458805.6409169817,58805.1363773,18.514904,0.038078662,0,zr,24.7765405,52.760229,0.541999996,-0.00400000019,20191118136377,775,0x4,0x1,20.0699997,26.1468773,0.0212940648,0.0722901747,1.03831917e-05,30,1.21700001,3
782,775204100022187,105113682,2458805.6413683738,58805.1368287,18.4484882,0.036521215,0,zr,24.7765703,52.7602826,0.814999998,-0.0199999996,20191118136829,775,0x4,0x1,20.4300003,26.1414394,0.0219143182,0.0832238793,1.11003028e-05,30,1.21599996,3
783,775204100022187,105113729,2458805.6418313654,58805.1372917,18.4876881,0.0374295004,0,zr,24.7765027,52.7602805,1.31599998,-0.0820000023,20191118137280,775,0x4,0x1,20.5200005,26.1396618,0.0191624109,0.0831130743,8.37102107e-06,30,1.21500003,3
784,775204100022187,105113774,2458805.642282757,58805.1377431,18.5187817,0.0381724201,0,zr,24.7764995,52.7603161,0.726999998,-0.0540000014,20191118137731,775,0x4,0x1,20.4699993,26.1367569,0.0191356279,0.0891893506,8.24367726e-06,30,1.21399999,3
785,775204100022187,105113819,2458805.642734052,58805.1381944,18.4487667,0.0365275443,0,zr,24.7765042,52.7602974,0.536000013,-0.00600000005,20191118138183,775,0x4,0x1,20.6499996,26.1357021,0.0175020527,0.0834385678,6.90130537e-06,30,1.21200001,3
786,775204100022187,105113864,2458805.643185446,58805.1386458,18.490387,0.0374931879,0,zr,24.7765018,52.7602805,0.547999978,-0.00100000005,20191118138646,775,0x4,0x1,20.6800003,26.1383457,0.0158517137,0.0813915208,5.6618851e-06,30,1.21099997,3
787,775204100022187,105113909,2458805.64363684,58805.1390972,18.4381962,0.0362878554,0,zr,24.7765205,52.7602795,0.944999993,-0.0130000003,20191118139097,775,0x4,0x1,20.4899998,26.1421413,0.0198850241,0.082978256,8.96287838e-06,30,1.21000004,3
788,775204100022187,105113954,2458805.644088233,58805.1395486,18.437212,0.0362656638,0,zr,24.7765287,52.7602999,1.21200001,0.00499999989,20191118139537,775,0x4,0x1,20.6100006,26.1371403,0.0162359066,0.0816259235,5.9587569e-06,30,1.20899999,3
789,775204100022187,105113998,2458805.6445280253,58805.1399884,18.4985771,0.037687365,0,zr,24.7764761,52.7602965,1.12699997,-0.0810000002,20191118139988,775,0x4,0x1,20.5,26.13554,0.021846218,0.081921652,1.07849328e-05,30,1.20799994,3
790,775204100022187,105114043,2458805.644979421,58805.1404398,18.5377655,0.0386360176,0,zr,24.7765532,52.760284,0.709999979,-0.00899999961,20191118140440,775,0x4,0x1,20.5900002,26.1337509,0.0180879291,0.0884358287,7.33565503e-06,30,1.20599997,3
791,775204100022187,105114090,2458805.645442412,58805.1409028,18.4917412,0.0375251994,0,zr,24.7764726,52.7602907,0.546000004,-0.0109999999,20191118140891,775,0x4,0x1,20.4699993,26.1397171,0.0180171747,0.0873234197,7.33891602e-06,30,1.20500004,3
792,775204100022187,105114134,2458805.6458822056,58805.1413426,18.4319382,0.0361470059,0,zr,24.7764865,52.7603096,0.693000019,-0.063000001,20191118141343,775,0x4,0x1,20.6499996,26.1398659,0.0160539653,0.0816746354,5.86049191e-06,30,1.204,3
793,775204100022187,105114179,2458805.646333601,58805.141794,18.4357815,0.0362334251,0,zr,24.7765292,52.760296,0.837000012,0.0500000007,20191118141794,775,0x4,0x1,20.7700005,26.1447105,0.0150899272,0.0741862133,5.09677284e-06,30,1.20299995,3
794,775204100022187,105114225,2458805.6467964943,58805.1422569,18.5391922,0.0386711732,0,zr,24.776497,52.7602819,0.632000029,0.0399999991,20191118142245,775,0x4,0x1,20.7099991,26.138195,0.0146961631,0.0817152634,4.88248315e-06,30,1.20200002,3
795,775204100022187,105114270,2458805.6472478886,58805.1427083,18.4571018,0.0367181189,0,zr,24.7765617,52.7602884,0.462000012,-0.00600000005,20191118142708,775,0x4,0x1,20.6299992,26.144043,0.0173109286,0.0757369846,6.78868264e-06,30,1.20000005,3
796,775204100022187,105114315,2458805.64769928,58805.1431597,18.4685173,0.0369813927,0,zr,24.7764864,52.7602948,0.980000019,0.0610000007,20191118143160,775,0x4,0x1,20.4699993,26.1384659,0.0168676078,0.0847548544,6.32976935e-06,30,1.199,3
797,775204100022187,105114361,2458805.6481506736,58805.1436111,18.563282,0.0392713398,0,zr,24.7765012,52.7603034,1.61000001,0.0340000018,20191118143611,775,0x4,0x1,20.3700008,26.14328,0.0201376379,0.0815360323,9.22000618e-06,30,1.19799995,3
798,775204100022187,105114406,2458805.648602069,58805.1440625,18.4586296,0.0367532112,0,zr,24.7765176,52.7602752,1.02400005,0.0460000001,20191118144051,775,0x4,0x1,20.3999996,26.1385708,0.0193606857,0.0903373808,8.54274458e-06,30,1.19700003,3
799,775204100022187,105114451,2458805.64905346,58805.1445139,18.430397,0.0361124352,0,zr,24.7764975,52.7603218,0.513999999,0.0149999997,20191118144514,775,0x4,0x1,20.4699993,26.1353226,0.0223719068,0.0942403451,1.13830738e-05,30,1.19599998,3
800,775204100022187,105114496,2458805.6495048567,58805.1449653,18.473362,0.0370939225,0,zr,24.7765884,52.7602921,0.811999977,-0.0410000011,20191118144965,775,0x4,0x1,20.3600006,26.1383114,0.0195101611,0.0854004472,8.53067831e-06,30,1.19500005,3
801,775204100022187,105114541,2458805.649956248,58805.1454167,18.4604378,0.0367948003,0,zr,24.7765539,52.7603477,0.474000007,-0.0270000007,20191118145417,775,0x4,0x1,20.3600006,26.1363983,0.0216030311,0.0886900797,1.07190199e-05,30,1.19299996,3
802,775204100022187,105114586,2458805.650407642,58805.1458681,18.408596,0.0356283747,0,zr,24.7765555,52.7603155,0.444999993,0.0299999993,20191118145868,775,0x4,0x1,20.1299992,26.1395264,0.0389035717,0.0789169669,3.42972889e-05,30,1.19200003,3
803,775204100022187,105114631,2458805.6508589354,58805.1463194,18.5283928,0.0384061858,0,zr,24.7765122,52.7602988,0.648999989,0.00200000009,20191118146319,775,0x4,0x1,20.5200005,26.1423912,0.0179656669,0.0811644346,7.2999278e-06,30,1.19099998,3
804,775204100022187,105114677,2458805.651310329,58805.1467708,18.4564533,0.0367032439,0,zr,24.7765052,52.7602977,0.954999983,-0.0590000004,20191118146771,775,0x4,0x1,20.4099998,26.1433945,0.0182968378,0.0822013915,7.62010541e-06,30,1.19000006,3
805,775204100022187,105114722,2458805.651761723,58805.1472222,18.4781971,0.0372067057,0,zr,24.7765369,52.7603006,1.00999999,0.00499999989,20191118147222,775,0x4,0x1,20.6900005,26.1381664,0.0166646093,0.0842290223,6.34581829e-06,30,1.18900001,3
806,775204100022187,105114767,2458805.652213116,58805.1476736,18.4503822,0.0365643948,0,zr,24.7765046,52.7602886,0.407000005,-0.0120000001,20191118147674,775,0x4,0x1,20.6599998,26.1393356,0.0169579294,0.0841692314,6.43271869e-06,30,1.18799996,3
807,775204100022187,105114812,2458805.6526645096,58805.148125,18.4541607,0.0366507173,0,zr,24.776512,52.7602953,0.370000005,0.0240000002,20191118148125,775,0x4,0x1,20.5400009,26.1351166,0.0179508887,0.0877533033,7.2620328e-06,30,1.18700004,3
808,775204100022187,105114857,2458805.6531159035,58805.1485764,18.5647163,0.0393074676,0,zr,24.7766086,52.7603431,0.976999998,-0.00499999989,20191118148576,775,0x4,0x1,20.0499992,26.1387329,0.0225301739,0.0836864635,1.15980974e-05,30,1.18599999,3
809,775204100022187,105114902,2458805.653567296,58805.1490278,18.4805164,0.0372609906,0,zr,24.7765509,52.7603384,0.904999971,0.0,20191118149028,775,0x4,0x1,20.4099998,26.1494713,0.0269905105,0.0740012079,1.65801703e-05,30,1.18499994,3
810,775204100022187,105114949,2458805.6540301894,58805.1494907,18.4631252,0.0368567146,0,zr,24.7764801,52.7602852,1.02999997,-0.0120000001,20191118149491,775,0x4,0x1,20.6100006,26.1410866,0.0175600778,0.0801791772,6.98960184e-06,30,1.18299997,3
811,775204100022187,105114994,2458805.654481584,58805.1499421,18.4619923,0.0368306041,0,zr,24.7765031,52.7602833,0.605000019,-0.00300000003,20191118149942,775,0x4,0x1,20.8700008,26.1409531,0.0161734559,0.0809855238,5.9492022e-06,30,1.18200004,3
812,775204100022187,105115039,2458805.654932978,58805.1503935,18.4890747,0.0374621972,0,zr,24.7765115,52.760274,0.412999988,0.0299999993,20191118150394,775,0x4,0x1,20.7700005,26.1390514,0.0161138996,0.0837334692,5.90036007e-06,30,1.18099999,3
813,775204100022187,105115084,2458805.6553843706,58805.1508449,18.4678955,0.0369669981,0,zr,24.7765279,52.7603026,0.379999995,0.0350000001,20191118150845,775,0x4,0x1,20.6000004,26.1418591,0.0158241224,0.0809632018,5.72869385e-06,30,1.17999995,3
814,775204100022187,105115129,2458805.6558357645,58805.1512963,18.4763393,0.0371633284,0,zr,24.7764982,52.7602799,0.814999998,-0.0390000008,20191118151296,775,0x4,0x1,20.5499992,26.1413078,0.0176309403,0.0835097358,7.04340891e-06,30,1.17900002,3
815,775204100022187,105115174,2458805.6562871584,58805.1517477,18.5112343,0.0379902385,0,zr,24.7765085,52.7602798,0.523000002,0.00700000022,20191118151748,775,0x4,0x1,20.7099991,26.1422234,0.0174167026,0.0835609809,6.75949514e-06,30,1.17799997,3
816,775204100022187,105115219,2458805.656738549,58805.1521991,18.4333725,0.0361792222,0,zr,24.7764776,52.7603094,0.619000018,0.00999999978,20191118152199,775,0x4,0x1,20.5699997,26.1423168,0.0201529507,0.0850657895,9.21983246e-06,30,1.17700005,3
817,775204100022187,105115265,2458805.6571899448,58805.1526505,18.523613,0.0382896848,0,zr,24.7765258,52.7602974,0.31400001,-0.0199999996,20191118152650,775,0x4,0x1,20.5499992,26.1416245,0.0198060106,0.0855695978,8.87564329e-06,30,1.176,3
818,775204100022187,105115310,2458805.6576413377,58805.1531019,18.4407253,0.0363450125,0,zr,24.7765077,52.7603022,0.497999996,0.00899999961,20191118153102,775,0x4,0x1,20.6900005,26.1436901,0.0170043875,0.0780300796,6.48917967e-06,30,1.17499995,3
819,775204100022187,105115355,2458805.658092633,58805.1535532,18.473114,0.0370881483,0,zr,24.7765429,52.7602846,0.537,0.0500000007,20191118153553,775,0x4,0x1,20.8400002,26.1370983,0.0153277088,0.083569169,5.34880428e-06,30,1.17400002,3
820,775204100022187,105115400,2458805.658544024,58805.1540046,18.5211182,0.0382290669,0,zr,24.7765053,52.7603142,0.224000007,0.00400000019,20191118154005,775,0x4,0x1,20.7900009,26.1421127,0.0158646889,0.0796087757,5.66494737e-06,30,1.17299998,3
821,775204100022187,105115445,2458805.658995419,58805.154456,18.5092716,0.0379430689,0,zr,24.7765195,52.7602945,0.319999993,0.0340000018,20191118154456,775,0x4,0x1,20.8199997,26.1412754,0.0158396326,0.0793085396,5.69762688e-06,30,1.17200005,3
822,775204100022187,105115490,2458805.659446812,58805.1549074,18.432766,0.0361655876,0,zr,24.7765224,52.7603014,0.34799999,0.0,20191118154907,775,0x4,0x1,20.8199997,26.1417274,0.014509486,0.0786410719,4.76288642e-06,30,1.171,3
823,775204100022187,105115535,2458805.659898207,58805.1553588,18.5023289,0.0377768166,0,zr,24.7765393,52.7602825,0.55400002,-0.0320000015,20191118155359,775,0x4,0x1,20.7600002,26.1363449,0.0166524872,0.0847660899,6.24444419e-06,30,1.16999996,3
824,775204100022187,105115581,2458805.660349599,58805.1558102,18.4482384,0.0365155116,0,zr,24.7765284,52.7603066,1.102,-0.050999999,20191118155810,775,0x4,0x1,20.5200005,26.1432247,0.0173311662,0.0844848827,6.82675636e-06,30,1.16900003,3
825,775204100022187,105115626,2458805.6608009934,58805.1562616,18.4799328,0.0372473076,0,zr,24.7765285,52.7602811,0.876999974,0.023,20191118156262,775,0x4,0x1,20.5900002,26.1409359,0.0171706546,0.0852726996,6.62125512e-06,30,1.16799998,3
826,775204100022187,105115671,2458805.661252388,58805.156713,18.4508686,0.0365754925,0,zr,24.7765132,52.7602699,1.11800003,-0.0390000008,20191118156713,775,0x4,0x1,20.6299992,26.1458397,0.020729471,0.0831362233,9.84152575e-06,30,1.16700006,3
827,775204100022187,105115717,2458805.66171528,58805.1571759,18.4579144,0.0367367826,0,zr,24.7765022,52.7602867,0.640999973,-0.0309999995,20191118157164,775,0x4,0x1,20.6000004,26.1449051,0.0160151757,0.0815058872,5.81636323e-06,30,1.16600001,3
828,775204100022187,105115762,2458805.6621666746,58805.1576273,18.5209255,0.0382244103,0,zr,24.7765336,52.7602862,0.822000027,-0.0489999987,20191118157627,775,0x4,0x1,20.7999992,26.1399517,0.0164399315,0.0824422389,6.08222763e-06,30,1.16499996,3
829,775204100022187,105115807,2458805.662618066,58805.1580787,18.4710312,0.0370397307,0,zr,24.7765357,52.7603115,0.646000028,0.0520000011,20191118158079,775,0x4,0x1,20.6100006,26.1420135,0.017525224,0.0797221661,6.88918135e-06,30,1.16400003,3
830,775204100022187,105115853,2458805.66306946,58805.1585301,18.4736481,0.0371005833,0,zr,24.7765277,52.7603174,0.848999977,-0.0460000001,20191118158530,775,0x4,0x1,20.6900005,26.1366329,0.0207005441,0.0879714265,9.64935225e-06,30,1.16299999,3
831,775204100022187,105115898,2458805.663520855,58805.1589815,18.4752712,0.0371384136,0,zr,24.7765189,52.7602716,0.730000019,0.0399999991,20191118158981,775,0x4,0x1,20.6499996,26.1382561,0.0178066529,0.0873844996,7.13628378e-06,30,1.16199994,3
832,775204100022187,105115943,2458805.663972247,58805.1594329,18.5003262,0.0377290472,0,zr,24.776512,52.7602991,1.00600004,0.0469999984,20191118159433,775,0x4,0x1,20.7800007,26.1393414,0.0171791781,0.0829417706,6.65340031e-06,30,1.16100001,3
833,775204100022187,105115988,2458805.6644236413,58805.1598843,18.4750404,0.0371330194,0,zr,24.776525,52.7602853,0.513000011,0.0109999999,20191118159884,775,0x4,0x1,20.8099995,26.1430416,0.0149981417,0.0770187899,5.08406492e-06,30,1.15999997,3
834,775204100022187,105116033,2458805.664874935,58805.1603356,18.4793358,0.0372333601,0,zr,24.7765427,52.7602887,0.444999993,-0.00800000038,20191118160336,775,0x4,0x1,20.7199993,26.1453228,0.0180003643,0.0803825855,7.35429876e-06,30,1.15900004,3
835,775204100022187,105116078,2458805.6653263285,58805.160787,18.4948616,0.037599124,0,zr,24.776535,52.760284,0.358999997,0.0280000009,20191118160787,775,0x4,0x1,20.7700005,26.1408749,0.017116271,0.0818385482,6.60206706e-06,30,1.15799999,3
836,775204100022187,105116123,2458805.66577772,58805.1612384,18.4821301,0.0372988209,0,zr,24.7764895,52.7603009,0.961000025,0.0759999976,20191118161238,775,0x4,0x1,20.7700005,26.1361351,0.0176814385,0.0855875164,7.01234649e-06,30,1.15799999,3
837,775204100022187,105116168,2458805.666229115,58805.1616898,18.4436188,0.0364105403,0,zr,24.7765353,52.7602945,0.657000005,-0.0399999991,20191118161690,775,0x4,0x1,20.7600002,26.1426029,0.0171514023,0.0826994032,6.65660627e-06,30,1.15699995,3
838,775204100022187,105116214,2458805.666680508,58805.1621412,18.4825668,0.037309058,0,zr,24.7764689,52.7602826,0.851000011,0.0260000005,20191118162141,775,0x4,0x1,20.7700005,26.141573,0.0167680103,0.0818917453,6.36021969e-06,30,1.15600002,3
839,775204100022187,105116259,2458805.6671319017,58805.1625926,18.4446487,0.0364339091,0,zr,24.7765033,52.7602796,0.63499999,0.0270000007,20191118162593,775,0x4,0x1,20.8099995,26.146616,0.0152221341,0.079366155,5.23201516e-06,30,1.15499997,3
840,775204100022187,105116304,2458805.667583296,58805.163044,18.4198761,0.0358776636,0,zr,24.7765229,52.7602903,1.14400005,-0.0120000001,20191118163044,775,0x4,0x1,20.6299992,26.1478615,0.0165974759,0.0735166967,6.24405266e-06,30,1.15400004,3
841,775204100022187,105116349,2458805.668034689,58805.1634954,18.4653397,0.0369078554,0,zr,24.7765508,52.7603031,1.16100001,0.0680000037,20191118163495,775,0x4,0x1,20.6100006,26.1473351,0.0172600802,0.0798401982,6.76815034e-06,30,1.153,3
842,775204100022187,105116394,2458805.668486081,58805.1639468,18.4422703,0.0363799818,0,zr,24.7764921,52.760286,1.26300001,-0.00600000005,20191118163947,775,0x4,0x1,20.6299992,26.1472359,0.0159117319,0.0787745714,5.69693339e-06,30,1.15199995,3
843,775204100022187,105116439,2458805.668937375,58805.1643981,18.4306278,0.036117591,0,zr,24.7765335,52.7603188,0.372000009,-0.00100000005,20191118164398,775,0x4,0x1,20.6599998,26.1465874,0.0181771852,0.0820970684,7.46550131e-06,30,1.15100002,3
844,775204100022187,105116484,2458805.6693887687,58805.1648495,18.5220661,0.0382520705,0,zr,24.7765036,52.7602961,1.051,0.00899999961,20191118164850,775,0x4,0x1,20.5799999,26.1430931,0.0225543417,0.0801471919,1.16394122e-05,30,1.14999998,3
845,775204100022187,105116530,2458805.6698401626,58805.1653009,18.4895535,0.0374735072,0,zr,24.7765114,52.7602895,1.29999995,0.0160000008,20191118165301,775,0x4,0x1,20.6399994,26.1425629,0.0227285903,0.0866985396,1.18248281e-05,30,1.14900005,3
846,775204100022187,105116575,2458805.670291557,58805.1657523,18.5338707,0.0385402851,0,zr,24.7765338,52.7602675,0.68599999,0.057,20191118165752,775,0x4,0x1,20.7299995,26.1409035,0.017310258,0.082628049,6.77779553e-06,30,1.14900005,3
847,775204100022187,105116620,2458805.670742949,58805.1662037,18.4466476,0.0364793316,0,zr,24.776527,52.7603131,0.483999997,0.0219999999,20191118166204,775,0x4,0x1,20.6499996,26.1446152,0.0160592422,0.0840701461,5.78935487e-06,30,1.148,3
848,775204100022187,105116665,2458805.671194344,58805.1666551,18.4704247,0.0370256416,0,zr,24.7765434,52.7602879,1.38100004,-0.0879999995,20191118166655,775,0x4,0x1,20.7600002,26.1374397,0.0171992965,0.0886715278,6.70015379e-06,30,1.14699996,3
849,775204100022187,105116710,2458805.6716457373,58805.1671065,18.4792137,0.0372304842,0,zr,24.7765183,52.7602715,1.25199997,0.0340000018,20191118167106,775,0x4,0x1,20.5799999,26.1482182,0.0176704191,0.0798047557,7.11401253e-06,30,1.14600003,3
850,775204100022187,105116755,2458805.67209713,58805.1675579,18.4921608,0.0375351273,0,zr,24.7765195,52.760288,0.199000001,-0.0299999993,20191118167558,775,0x4,0x1,20.6399994,26.1381721,0.016464293,0.0859555379,6.1843557e-06,30,1.14499998,3
851,775204100022187,105116800,2458805.672548523,58805.1680093,18.4724751,0.0370732844,0,zr,24.776515,52.7602943,0.985000014,-0.00800000038,20191118168009,775,0x4,0x1,20.5,26.1414757,0.0186901111,0.0861765444,7.99721147e-06,30,1.14400005,3
852,775204100022187,105116846,2458805.6729998165,58805.1684606,18.4640656,0.0368784182,0,zr,24.7765187,52.760297,0.451999992,-0.0390000008,20191118168461,775,0x4,0x1,20.7099991,26.1430779,0.0163470693,0.0813809857,6.06872027e-06,30,1.14400005,3
853,775204100022187,105116891,2458805.6734512094,58805.168912,18.4085197,0.0356266908,0,zr,24.7765065,52.7602985,0.68900001,0.0109999999,20191118168912,775,0x4,0x1,20.6499996,26.1394997,0.0181603506,0.0873819217,7.48314778e-06,30,1.14300001,3
854,775204100022187,105116936,2458805.6739026047,58805.1693634,18.4715691,0.0370522179,0,zr,24.7765358,52.7602876,0.374000013,0.0240000002,20191118169363,775,0x4,0x1,20.6399994,26.1445847,0.0211285427,0.0851484165,1.01848736e-05,30,1.14199996,3
855,775204100022187,105116981,2458805.6743539968,58805.1698148,18.5431042,0.0387677662,0,zr,24.7764909,52.7602736,0.526000023,0.0260000005,20191118169815,775,0x4,0x1,20.6399994,26.1451435,0.0153354583,0.0768446028,5.30346551e-06,30,1.14100003,3
856,775204100022187,105117026,2458805.674805391,58805.1702662,18.4498253,0.0365516692,0,zr,24.7765221,52.7602879,0.75,0.0209999997,20191118170266,775,0x4,0x1,20.75,26.1448288,0.0161662847,0.0831304118,5.88864577e-06,30,1.13999999,3
857,775204100022187,105122569,2458805.730232779,58805.2256944,18.466011,0.036923375,0,zr,24.7765236,52.7602879,0.451000005,-0.00899999961,20191118225694,775,0x4,0x1,20.9799995,26.1513805,0.0131637258,0.0745793059,3.90630885e-06,30,1.08099997,1
858,775204100022187,105223828,2458806.7428096337,58806.238287,18.4995995,0.0377117209,0,zr,24.776485,52.7602933,0.781000018,0.0250000004,20191119238252,775,0x4,0x1,21.1200008,26.1111221,0.0152815599,0.0775102153,5.23401195e-06,30,1.07700002,1
859,775204100022187,105715931,2458811.6637438107,58811.1593171,18.479557,0.0372385196,0,zr,24.7765374,52.760278,0.601999998,-0.0489999987,20191124159317,775,0x4,0x1,20.5699997,26.1152878,0.016020935,0.0826357231,5.8091432e-06,30,1.13100004,1
860,775204100022187,105818472,2458812.689124903,58812.1847222,18.4934158,0.0375648476,0,zr,24.7764924,52.7602962,1.21399999,-0.0989999995,20191125184722,775,0x4,0x1,21.0300007,26.1245289,0.0164411552,0.0775618032,6.17804199e-06,30,1.09500003,1
861,775204100022187,105819690,2458812.701312112,58812.1969097,18.50247,0.0377801731,0,zr,24.7765259,52.7602966,0.722000003,0.0109999999,20191125196910,775,0x4,0x1,20.9200001,26.1302719,0.0156179406,0.0775663853,5.51633229e-06,30,1.08599997,1
862,775204100022187,106017982,2458814.6841784487,58814.1798264,18.5259209,0.0383458659,32768,zr,24.7764328,52.7602601,0.597000003,-0.074000001,20191127179826,775,0x4,0x1,19.0699997,24.8617802,0.0404981188,0.0449197479,3.68892579e-05,30,1.09500003,1
863,775204100022187,106515431,2458819.658520597,58819.1543171,18.8206234,0.0465255938,32776,zr,24.7765222,52.760283,0.180000007,0.00999999978,20191202154317,775,0x4,0x1,20.8700008,26.1530552,0.0861265957,-0.0321754552,0.000205027405,30,1.10699999,1
864,775204100022187,107420384,2458828.7076979554,58828.2038426,18.5354633,0.0385793969,32768,zr,24.7766361,52.7602623,0.272000015,-0.0410000011,20191211203819,775,0x4,0x1,18.5699997,25.5721016,0.100440837,-0.033024624,0.000228966586,30,1.08099997,1
